Unnamed: 0,Barking and Dagenham,Barnet,Bexley,Brent,Bromley,Camden,City,City of Westminster,Croydon,Ealing,Enfield,Greenwich,Hackney,Hammersmith and Fulham,Haringey,Harrow,Havering,Hillingdon,Hounslow,Islington,Kensington and Chelsea,Kingston,Lambeth,Lewisham,Merton,Newham,Redbridge,Richmond,Southwark,Sutton,Tower Hamlets,Waltham Forest,Wandsworth
Car - Diesel,7.29759287248842,22.2538683859149,11.1654804503836,12.5088069135106,16.5148732406794,7.01011098426733,1.09733905394174,8.49439178178312,14.3591480427273,16.1022234253137,19.6047126988908,12.4886745562735,6.14542030947381,6.06704379123729,8.33569756716189,9.48503539113476,16.2391208530463,23.3567860156636,16.3361356850137,4.63199193065533,4.9330063273344,9.31254745946654,7.68984333027551,8.63764487080008,7.64657800127021,10.2040992831631,14.4205892829806,10.128692057073,7.58110623229626,7.48852841002446,8.30282552704774,10.5438046194363,9.13031999130419
Car - Electric,0.0169088956119065,0.05038948707466,0.0249940368406439,0.028980566502127,0.0385684036147239,0.0189095481203717,0.00651074928228296,0.0278771345481309,0.0336551947603406,0.0376219020008057,0.0359579806761942,0.0292497187386034,0.0140296322407831,0.0139535831733303,0.0188515502207598,0.0216215615767018,0.0295272425998746,0.0471210001170024,0.038145896497149,0.0120153266041571,0.0109924249434292,0.0214267090138272,0.0197199180307961,0.0199669094112605,0.017556116063988,0.0229630531655216,0.0335879021482068,0.0243488067222553,0.0191873616166564,0.0172309607628155,0.0192743397824746,0.023764716337854,0.0209879692485239
Car - Petrol,6.38705746239835,19.1412328924517,9.47469313391348,10.9091860765184,14.5299882070313,5.91839727762644,0.762534396657369,6.84796422822881,12.6469692508461,14.1987454669875,15.4932985379782,11.0460054267867,5.22884001566736,5.25497115370572,7.08575910178936,8.13978053060642,12.2779437926751,19.0185198704217,14.4548963747262,3.85619783539242,4.13976527037601,8.1260519065016,6.56967736300637,7.50353825213616,6.61033828773535,8.69180813954591,12.7467031331276,9.15427956447761,6.29984463835041,6.4763737140404,7.17405331372558,9.00074308569863,7.89558320056661
HGV - Articulated,1.47407258291002,2.28357660306532,1.38352769513251,1.30743588437341,1.0314077908243,0.50944861573209,0.0598358080950157,0.549592203099385,1.25032603726646,2.03773373179326,7.37841128612074,1.26911290965312,0.475079364818064,0.321022459055483,0.540058689008891,0.555069424840756,5.72152388661658,2.92755039209945,1.37035781915737,0.37428315151146,0.268332008151686,0.568318073931597,0.551152595201315,0.764322737125763,0.577997131099129,1.3511363179333,1.76556805939135,0.545176138908777,0.584372365101359,0.451323059467986,0.880085947148808,0.928253141420372,0.672854177965596
HGV - Rigid,2.5250552963918,4.87866965113178,2.31668353659085,3.49153843269478,3.04302985654414,2.3435881302975,0.697028716796873,3.08350050171575,3.39331364177483,4.51734207217697,5.27195521668178,3.62069513666331,2.21839922222374,1.79413374350333,2.17324480908714,1.49960230352489,3.81753649055367,5.00971244486902,3.74336626742062,1.81031363745566,1.71413546081026,1.74382465368473,2.58982630899916,2.4549489025711,1.8444158268915,3.5990998365532,3.3184606434021,2.08326925617844,2.76212527661235,1.44209646832901,4.04027194553943,2.61555336000659,2.69799390836924
LGV - Diesel,4.7845224634599,13.8346157077233,6.99386563183994,7.90553867953442,9.69846408637084,5.56878574725884,1.61800639370763,8.49887082084468,8.47445373979117,10.7301423388083,11.0930140647228,8.96728130017959,5.14175457819693,4.91029437265873,5.64530426653505,4.507225238558,9.54677216013952,11.8582573137958,9.86711786156985,4.35117371902669,4.74090104827261,5.33027097536062,6.73672039970375,6.05446761579496,4.90675507228273,6.94391204776302,8.98708044611214,5.30524543554228,6.60640568581538,4.1639942635112,8.02195423791003,7.05501264473868,7.02027975147517
LGV - Electric,0.00479118206439051,0.0132353517619763,0.00690586323608756,0.00798450093600622,0.0101340479747595,0.00676153983504396,0.00425462816659116,0.0124258501428164,0.00881642419442284,0.0107857791397849,0.00933644769165196,0.00927713156336128,0.00494490461084374,0.00483706182731377,0.00556449269715987,0.00459632636950948,0.0068080117120274,0.0104787686442898,0.00977804884319517,0.00510129382920694,0.00452174577812716,0.00531049142804108,0.00800316267452556,0.00620110229224634,0.00481451590417344,0.00679107597371011,0.00899548398628061,0.00549404844748749,0.00804152967979459,0.00427892519990831,0.00809677834406596,0.00684477593917163,0.00708071413741863
LGV - Petrol,0.0387659695076213,0.107704221128078,0.0561156165273427,0.064206331764317,0.0817641494144501,0.0413331112404006,0.0110171762532708,0.0628595703604715,0.0707561582133046,0.0870363699462173,0.122760130601711,0.074945412951705,0.0393259729899911,0.0388725280266769,0.0446314526373711,0.0370028317239746,0.0856859486827349,0.105114171986931,0.0792949772812853,0.0328917634008356,0.0362897163987579,0.0431081099917982,0.0536852931861345,0.0497099256856076,0.0387017415849765,0.055039262482373,0.07326394745432,0.0440884120775227,0.0507240609421906,0.0343510250933855,0.0641618867665143,0.0555324078945484,0.0568172004310749
Motorcycle,0.133384403054499,0.491989246558156,0.233459370766283,0.290243409851236,0.34872733853697,0.429126173728385,0.200707771923339,0.763976519068029,0.309462470588362,0.433194194878968,0.292195811334956,0.43310884022508,0.299150602495077,0.383736003725473,0.246898396139736,0.14408364918119,0.246166674534361,0.373597118732531,0.438077571497135,0.340494931062115,0.389544153230357,0.259971099535507,0.567228480062667,0.357521839397944,0.219382371043891,0.296105070123057,0.287070851096875,0.305738171491384,0.515218678869539,0.136681882495563,0.505089821741792,0.238320974278085,0.557710916905958
Non-TfL Bus / Coach,0.471137004636498,2.35462052169318,1.07822246089032,1.33317268597572,1.28215864536807,1.35257160055966,0.574161999465811,4.38298419762575,1.27634073773444,1.88107206100325,1.54859734159813,1.71534711412004,0.942618292739533,1.3462355581825,0.889586411786589,0.641074488436607,1.45840096184095,4.12424589867854,2.07434922442691,0.574027969512808,1.71356298412782,0.782574701689737,1.32978618726356,1.19320615005673,0.760992629471014,1.33175728548889,1.39323948116849,1.08088291384018,1.36855932004778,0.612099985543506,1.23372740890579,0.932492623979429,0.986476755837231
Taxi,0.147595604130741,1.1002412729728,0.215638850310993,0.880132015750505,0.277569934517518,2.78841756315521,2.3989030898662,8.9335032310263,0.263037762854588,0.733009160019864,0.671738605714587,1.10096772406158,0.936496033824011,1.09357795074882,0.943696045105679,0.158773771239675,0.35169633088766,0.716187160772884,1.02555439175688,1.4157006126064,2.63215384754091,0.170753333187977,1.72204137895084,0.71950956296478,0.165265071764582,1.60359708459206,0.941715664248641,0.287287470839749,1.70307239187283,0.133941676371386,1.60870451474032,1.14971333267326,0.785151881306851
